dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
3,sine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,383,9,2.608454e-10,1.971960e-06,5.577545e-06,5.216510e+02,5.263060e+02,5.216510e-01,5.263060e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,383,8,9.512079e-10,1.971800e-06,5.577091e-06,4.774480e+02,4.825770e+02,4.774480e-01,4.825770e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,383,8,2.337355e-10,1.971973e-06,5.577581e-06,4.758700e+02,4.860920e+02,4.758700e-01,4.860920e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,383,7,9.105563e-10,1.971834e-06,5.577188e-06,4.642530e+02,4.697490e+02,4.642530e-01,4.697490e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,383,7,1.352476e-10,1.971999e-06,5.577655e-06,4.468460e+02,4.570500e+02,4.468460e-01,4.570500e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,383,6,3.900877e-10,1.971958e-06,5.577539e-06,4.108890e+02,4.168840e+02,4.108890e-01,4.168840e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,383,5,7.043174e-10,1.971946e-06,5.577506e-06,3.450790e+02,3.499590e+02,3.450790e-01,3.499590e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,383,5,6.365253e-10,1.972025e-06,5.577725e-06,3.482470e+02,3.556110e+02,3.482470e-01,3.556110e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,383,6,2.936787e-10,1.972020e-06,5.577717e-06,3.926820e+02,3.994100e+02,3.926820e-01,3.994100e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,383,7,1.874237e-10,1.972039e-06,5.577766e-06,4.289560e+02,4.344180e+02,4.289560e-01,4.344180e-01,1.000000e-09,15,3,true
3,sine,V-exact,v_exact,v,exact,1.50,mg_exact,cuda,double,383,8,1.851205e-10,1.972007e-06,5.577678e-06,4.806030e+02,4.853380e+02,4.806030e-01,4.853380e-01,1.000000e-09,15,3,true
3,sine,V-SOR,v_sor,v,sor,1.00,mg_sor,cuda,double,383,9,2.608446e-10,1.971960e-06,5.577545e-06,5.246360e+02,5.324130e+02,5.246360e-01,5.324130e-01,1.000000e-09,15,3,true
3,sine,V-SOR,v_sor,v,sor,1.05,mg_sor,cuda,double,383,8,9.512087e-10,1.971800e-06,5.577091e-06,4.740070e+02,4.792090e+02,4.740070e-01,4.792090e-01,1.000000e-09,15,3,true
3,sine,V-SOR,v_sor,v,sor,1.10,mg_sor,cuda,double,383,8,2.337381e-10,1.971973e-06,5.577581e-06,4.674020e+02,4.720150e+02,4.674020e-01,4.720150e-01,1.000000e-09,15,3,true
3,sine,V-SOR,v_sor,v,sor,1.15,mg_sor,cuda,double,383,7,9.105580e-10,1.971834e-06,5.577188e-06,4.365430e+02,4.429240e+02,4.365430e-01,4.429240e-01,1.000000e-09,15,3,true
3,sine,V-SOR,v_sor,v,sor,1.20,mg_sor,cuda,double,383,7,1.352456e-10,1.971999e-06,5.577655e-06,4.478880e+02,4.528230e+02,4.478880e-01,4.528230e-01,1.000000e-09,15,3,true
