dimension,case,mode,mode_key,cycle,coarse,omega,solver,backend,dtype,grid_size,iterations,residual_l2,error_l2,error_linf,time_ms,time_ms_including_graph,time_s,time_s_including_graph,tol,max_iter,nu,converged
2,sine,V-exact,v_exact,v,exact,1.00,mg_exact,cuda,double,4095,7,2.846474e-10,2.449162e-08,4.898343e-08,1.532000e+02,1.601490e+02,1.532000e-01,1.601490e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.05,mg_exact,cuda,double,4095,6,6.082479e-10,2.434821e-08,4.869662e-08,1.478600e+02,1.657380e+02,1.478600e-01,1.657380e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.10,mg_exact,cuda,double,4095,6,3.420109e-10,2.448135e-08,4.896249e-08,1.326030e+02,1.412800e+02,1.326030e-01,1.412800e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.15,mg_exact,cuda,double,4095,5,8.073678e-10,2.430969e-08,4.861933e-08,1.175200e+02,1.244130e+02,1.175200e-01,1.244130e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.20,mg_exact,cuda,double,4095,5,3.602710e-10,2.450565e-08,4.901134e-08,1.171780e+02,1.232320e+02,1.171780e-01,1.232320e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.25,mg_exact,cuda,double,4095,3,9.852368e-10,2.456858e-08,4.914017e-08,9.039400e+01,1.399690e+02,9.039400e-02,1.399690e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.30,mg_exact,cuda,double,4095,5,4.206654e-10,2.452614e-08,4.905243e-08,1.207310e+02,1.300570e+02,1.207310e-01,1.300570e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.35,mg_exact,cuda,double,4095,6,4.304988e-10,2.450392e-08,4.900780e-08,1.327570e+02,1.452600e+02,1.327570e-01,1.452600e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.40,mg_exact,cuda,double,4095,6,7.587205e-10,2.440265e-08,4.880524e-08,1.391020e+02,1.506140e+02,1.391020e-01,1.506140e-01,1.000000e-09,15,4,true
2,sine,V-exact,v_exact,v,exact,1.45,mg_exact,cuda,double,4095,7,5.156783e-10,2.454135e-08,4.908287e-08,1.753190e+02,1.984070e+02,1.753190e-01,1.984070e-01,1.000000e-09,15,4,true
